Date,BA close,NASDAQ close,COCA close,DELL close,GE close,GM close,IBM close,MD close,MSFT close,PEPSI close
10/12/1999,33.66,2872.43,21.28,45.5,30.78,45.67,100.24,36.17,38.45,29.64
10/11/1999,35.62,2915.95,21.84,45.56,31.22,46.36,104.11,36.59,39.18,29.37
10/8/1999,35.67,2886.57,22.25,45.5,31.64,46.57,103.43,36.43,39.44,28.3
10/7/1999,36.31,2860.7,21.68,44.38,30.91,45.4,106.04,36.17,38.95,28.35
10/6/1999,36.89,2857.21,22.14,43.31,31.37,45.49,108.61,36.33,38.92,26.86
10/5/1999,37.21,2799.67,20.13,43.81,30.67,45.23,111.17,36.59,38.14,27.18
10/4/1999,37.1,2795.97,20.01,43.25,30.45,44.41,109.23,37.48,38.45,26.81
10/1/1999,36.42,2736.85,20.36,42.53,29.77,43.07,107.3,36.64,37.38,26.06
9/30/1999,36.2,2746.16,20.64,41.81,30.07,43.55,110.26,36.43,37.62,26.48
9/29/1999,35.83,2730.27,21.28,42.56,29.53,43.29,109.41,35.8,37.18,27.18
9/28/1999,35.57,2756.25,21.28,43.88,30.02,42.68,112.54,36.27,38.27,27.77
9/27/1999,35.41,2761.75,21.84,44.06,30.34,43.24,112.08,36.22,37.99,27.29
9/24/1999,35.72,2740.41,22.25,43.69,29.84,42.94,113.91,36.22,37.78,27.02
9/23/1999,36.31,2749.83,22.25,43,29.52,43.42,111.17,36.38,37.88,27.98
9/22/1999,36.94,2858.16,23.39,46.06,30.09,43.68,114.08,36.64,39.91,28.19
9/21/1999,36.31,2821.1,23.22,46.5,30.15,43.8,115.84,36.01,39.31,28.99
9/20/1999,36.42,2886.15,22.93,48.88,30.85,44.97,118.58,35.91,40.53,28.73
9/17/1999,37.05,2869.62,22.76,48.88,30.34,45.02,114.24,36.06,40.06,28.35
9/16/1999,37.32,2806.72,22.7,46.75,29.65,45.11,118.46,36.06,39.05,28.62
9/15/1999,37.74,2814.17,22.82,46.69,29.33,44.15,120.23,36.59,38.48,27.77
9/14/1999,37.84,2868.29,22.56,47.06,29.52,45.02,121.48,37.11,39.49,28.19
9/13/1999,38.06,2844.77,23.24,47.88,29.98,45.23,120.63,37.38,39,28.46
9/10/1999,38.43,2887.06,23.35,49.56,30.14,44.84,123.02,36.54,39.47,29.05
9/9/1999,38.33,2852.02,23.81,48.88,30.28,44.5,122.79,35.8,39.07,28.62
9/8/1999,37.84,2808.74,24.61,47.63,30.56,44.84,119.15,35.7,38.32,28.67
9/7/1999,38.17,2837.26,24.49,49.38,30.3,45.32,120.29,35.59,39.15,29.46
9/3/1999,38.59,2843.11,24.72,49.44,29.44,46.01,117.42,35.22,39.83,28.56
9/2/1999,38.17,2734.24,24.84,47.69,28.56,45.06,114.7,34.11,38.14,28.83
9/1/1999,38.22,2750.8,25.53,47.88,28.75,46.23,115.96,33.9,38.37,29.04
8/31/1999,38.48,2739.35,25.98,48.81,28.4,45.84,113.51,34.86,38.45,29.14
8/30/1999,38,2712.69,25.53,46.31,28.89,44.93,112.26,35.43,38.32,30.05
8/27/1999,37.21,2758.9,25.86,47.06,29.47,45.62,113,35.66,38.74,30.15
8/26/1999,37.69,2774.62,26.6,47.94,30.08,46.4,112.03,35.34,39.31,30.42
8/25/1999,37.63,2805.6,26.15,49,30.17,45.58,111.51,35.97,39.59,29.3
8/24/1999,38.33,2752.37,25.69,46.38,29.49,44.67,111.17,34.55,38.3,29.89
